TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Oxytetracycline ,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
724.77313,274.15204,1.2775724,53.802677,-0.02859294,37.486294,0.3461539,-0.42706704,8.528463,94.593895,0.004892126,0.024431657,0.33803153,-0.015212637,-0.021480352,0.07203489,-0.008923606,-0.0041766586,-0.0460611,0.003179074,0.019258518,-0.010701659,-0.004127861,0.36861935,0.70248944,0.08403211,-0.2057189,0.39960155
726.9509,24.347885,-0.20060182,460.5966,0.33102676,78.721855,3.4855797,4.6223345,25.871572,94.66462,-0.0009805385,0.029946538,-0.18839134,-0.16791824,-0.05830272,0.13196403,0.03821733,-0.0005404886,-0.17956147,0.037128925,0.0057763434,0.05947419,0.0066263257,-0.19489679,0.7024929,0.26794446,0.45555943,-0.19999936
726.2948,24.237938,13.635116,108.00376,0.07770585,37.486267,0.33031645,4.624993,23.287577,94.66462,-0.011683314,0.027641712,0.33839002,-0.08901116,-0.035606153,0.042738095,0.011632164,-0.006683125,0.17686474,-0.032610048,-0.03982969,0.01503102,-0.021277253,-0.19260141,0.70249254,-0.16214408,0.45554557,-0.19985607
398.45407,26.219032,13.638296,-88.55459,-0.029379528,37.486267,0.3454899,3.7860086,5.7165093,-5.829052,0.0051929266,0.019749096,0.33839133,0.1011846,-0.027776279,-0.031747237,-0.019835778,-0.027190413,-0.17944814,-0.02430303,-0.015625043,-0.028518949,-0.011838754,-0.19998449,0.7024929,-0.16416971,-0.20571682,0.3999969
726.72375,24.257874,1.4572837,191.73106,0.10994902,37.48627,3.4757786,4.6282825,24.93439,94.66462,0.039903782,0.053053547,0.32876444,0.2666899,-0.07514692,-0.01875759,0.034183584,0.0070562707,-0.17956147,-0.0046833875,0.010994682,-0.018143695,-0.027040709,0.4,0.6882449,0.25085998,-0.2057189,0.3997856
726.9509,27.813065,-0.20063186,472.65067,0.33102676,37.48628,0.33024934,-0.53020906,5.6576037,94.66462,-0.04738056,0.046863686,-0.18824561,0.2661137,-0.060848814,0.066744685,0.05165085,0.01064257,-0.15230237,0.030629199,-0.015607064,0.011684213,0.005322126,0.39998946,0.7024929,0.21971242,-0.2057189,-0.20000002
398.90433,24.237648,13.635958,349.17184,0.33102667,78.721855,3.4833295,4.608481,5.6892056,-17.990177,-0.002893694,-0.014853907,-0.18834744,0.2602946,0.015591233,-0.050609246,0.026771652,0.032545086,0.30446345,0.009200838,-0.03359272,0.036098663,0.006969453,0.3950991,-0.1774929,0.261281,0.4557189,-0.20000002
726.9464,27.141808,-0.20004249,419.83105,-0.029379334,37.48656,2.0923147,0.29955924,25.98647,94.66462,0.012856128,0.043084703,0.33833528,-0.16642973,-0.03578945,0.12887482,0.017273236,-0.018498948,0.038840268,0.011845372,-0.021522168,0.023629729,-0.015927302,-0.1154558,0.7024929,-0.16794433,-0.2057189,0.4
721.6267,232.59833,0.012072806,337.2942,-0.029372048,78.709,3.4864256,1.900703,25.98647,94.44123,-0.013076157,0.044782277,-0.18794994,-0.16686292,-0.031049754,0.08880098,-0.0068990374,0.012152476,-0.17780505,0.0019709363,0.029833678,0.0047439416,0.010033653,0.39999902,0.7024926,-0.1664453,-0.2057189,0.4
399.0973,24.24749,-0.19904304,475.6018,-0.029304232,78.721855,3.4864256,-0.5890639,25.98647,-17.617943,0.039691065,0.027337685,0.2357491,-0.08613409,0.0044970214,0.11017576,0.029672565,0.0022975781,0.30456147,0.01645789,-0.025835432,0.046566848,-0.014706704,0.39842942,-0.17748879,-0.16794485,0.4557139,0.39999336
726.9509,24.239464,-0.20063186,478.72156,0.33102676,78.720894,0.33025494,-0.089684956,6.6291976,94.664604,-0.023903012,0.023418445,-0.18839134,0.24806236,-0.05393901,0.05516802,0.054343823,0.018179536,-0.17849822,0.029479435,0.0021083492,0.039740037,-0.00596664,0.39996994,0.7024929,0.26431343,0.45570266,-0.20000002
725.66516,274.15903,13.638335,26.213156,0.3307572,78.72183,3.474855,4.5119157,7.3881087,-16.842384,-0.008716059,0.014876495,0.3327493,-0.16763379,0.053102348,0.10421373,-0.025167882,-0.030025784,0.30450767,-0.016967552,-0.0011013469,-0.04059091,0.050624035,-0.19929507,-0.1774929,0.2679449,0.4557188,0.36052865
693.0746,27.133125,0.067748316,454.4496,0.33096558,78.721855,0.48345938,-0.5903621,5.695478,-17.98996,0.012017248,-0.0027568585,-0.18837716,0.061938368,0.036443364,0.05706315,0.00015019979,-0.00595517,0.30453122,0.031946216,-0.021826006,0.038488798,0.016520184,-0.1976797,-0.1400915,0.24265552,0.4557189,-0.20000002
398.43927,24.23803,13.639938,-109.54177,-0.029379468,37.486267,0.35722402,4.6277328,5.657353,-17.990242,0.012317469,-0.016942365,0.33839133,-0.16780856,-0.031256318,-0.039973825,-0.012146694,-0.04242464,-0.17956147,-0.05187693,0.01973567,-0.04206798,-0.00604711,-0.20000002,0.70241743,0.2677527,0.4557189,-0.076213695
726.9509,274.15903,-0.20062947,478.9989,0.33102676,78.721855,0.35831478,-0.5926652,6.488381,-17.867897,-0.022986516,-1.5740468e-05,-0.18811454,-0.103908315,0.08467742,0.23514372,0.0137985,0.021702237,0.30456147,-8.670725e-05,0.0007918056,0.03807235,0.005186544,0.4,-0.1774929,-0.1679266,-0.20563596,-0.20000002
726.8899,39.337685,-0.20063186,476.03336,-0.02937859,38.726826,0.33024934,-0.5926652,14.576414,-17.990215,0.05599821,0.052727263,0.33839133,-0.15014473,0.038687456,0.09739332,0.016735103,-0.023097273,0.30456147,0.0040779347,-0.008317531,-0.009807109,-0.009453013,-0.20000002,-0.15262394,-0.16794376,0.4557189,-0.19986841
726.91693,24.261635,13.634251,-99.56704,0.012477328,37.486267,0.3405309,4.6265726,5.6573052,-17.983528,-0.009156623,-0.021677252,0.31569722,0.14996652,-0.02863609,-0.01695101,-0.02561789,0.005129634,-0.17956135,-0.030917544,0.021087386,-0.030100431,-0.00897083,-0.15780953,0.7024929,0.26793283,0.45571837,-0.20000002
726.9509,24.237648,-0.20063186,472.15524,0.31396118,37.486267,0.33024934,-0.55831647,10.419282,94.66462,0.04405983,0.010560515,0.33839133,-0.14096546,-0.05346131,0.059320197,0.07081552,-0.023596525,-0.17946857,-0.03272214,0.03171437,-0.0054973634,-0.034749486,-0.20000002,0.7024929,-0.16790657,0.4557189,-0.20000002
447.59854,24.285568,10.739265,58.09093,-0.029362869,68.36261,3.2583656,-0.4524839,5.657306,-17.990242,0.03852517,-0.012568277,0.24742287,-0.1376443,0.010191676,0.048917428,0.008238097,0.00965915,0.2603667,0.006087177,0.005402768,-0.015001099,-0.014431852,-0.19999343,0.70249057,-0.124319494,0.45571873,-0.19806582
726.9509,24.237648,-0.19923854,344.264,-0.0049289865,37.486267,0.33024934,0.7815666,6.537123,94.66462,0.026895437,0.017788015,0.33839133,-0.16793704,-0.044031266,-0.011324562,0.04926285,-0.026917726,-0.11329661,-0.025455248,-0.0045356015,-0.024447545,-0.017780073,-0.20000002,0.7024929,-0.1660219,0.4557189,-0.20000002
726.9509,26.322273,-0.20027041,462.07086,0.3310082,78.721855,0.33252314,-0.58991146,5.719519,-17.973045,0.02189938,0.000824292,-0.18838052,-0.16742979,0.021482298,0.07438066,0.0013512818,-0.0095863575,0.30455798,0.016714783,-0.0026612787,0.013099302,0.0048977835,-0.20000002,0.7023788,0.2633952,0.4557189,-0.20000002
398.4241,274.15903,-0.20049739,427.43607,-0.029379528,78.721756,3.3460689,-0.592654,25.98647,-13.134476,0.08244443,0.06955655,0.33839133,0.26735735,0.036653776,0.24624622,0.004662974,-0.0357631,0.30456114,-0.005738075,0.03157647,-0.03277339,0.031919137,0.39997265,-0.1774929,-0.060931418,-0.20567158,0.4
398.4241,26.248383,13.640054,-85.17956,-0.029374566,37.546936,3.4864256,4.62829,25.98647,94.641685,-0.0047405185,0.04073735,-0.18145947,0.23710936,-0.07152573,-0.035253137,0.01483917,-0.008125645,-0.17956147,-0.024187673,0.012508315,-0.0056201657,-0.011682558,0.4,0.3165816,0.2673075,-0.2057189,0.4
720.14075,24.238297,1.5552647,-54.486507,-0.029379528,37.486267,0.33047763,-0.5167093,24.80313,-17.990173,-0.015123735,0.0100808125,0.27048114,-0.16794495,-0.02209565,0.035732903,0.006269759,-0.010929811,-0.17956147,-0.053705316,0.06678049,-0.039136674,0.0026454523,-0.20000002,0.7024929,-0.1624096,0.4557189,0.09034476
467.50323,24.237648,13.624871,-38.980328,-0.029277977,37.486267,3.0037398,4.628244,25.986204,94.64947,-0.033423666,0.017143732,-0.16689299,-0.16766392,-0.07220983,0.096961826,0.036305733,-0.0042363135,-0.17956147,-0.023076821,-0.00056550204,0.014139647,-0.0033635602,-0.20000002,0.7024929,-0.011632205,0.4557189,0.27353156
726.94006,24.237648,-0.20025611,322.11688,-0.029379528,37.486267,0.33024934,-0.2854545,25.98613,90.82753,0.056602735,0.0055531664,0.33839133,-0.16786468,-0.066016786,0.096732676,0.04445951,-0.035262316,-0.17956126,-0.030371185,0.012908435,-0.021271445,-0.03794042,-0.20000002,0.7024929,-0.16790736,0.4557189,0.3945331
726.9508,273.39767,-0.20062613,464.93207,-0.02847753,78.38218,0.33024934,-0.5926652,6.05224,-17.979515,0.00025847257,0.029099036,0.33801013,-0.14679891,0.057057124,0.12782297,0.008489534,-0.012444823,0.30456147,-0.0012280804,-0.014541463,0.011744716,-0.0026988212,-0.1959146,0.7024393,-0.16793442,0.3418185,-0.19999772
398.4241,273.90833,13.639639,-93.55962,-0.029379528,37.487896,3.4864256,4.628058,25.98647,94.65272,-0.064987734,0.05490804,-0.16631664,-0.16794108,-0.047474533,0.12168522,-0.02373511,-0.0037437316,-0.17956147,-0.02849704,0.015985394,0.006915555,0.020825453,-0.19828147,0.7024929,-0.14160593,-0.2057189,0.4
517.63324,273.78714,-0.19997525,445.6637,-0.020809066,78.71666,0.3302503,-0.5926626,8.07902,-17.990242,0.06928519,0.040897675,0.33839133,-0.030230042,0.057536032,0.07773132,0.001074,-0.03390235,0.30456147,-0.01562851,-0.001503587,-0.041468482,0.010840998,-0.19999081,-0.1774929,0.2568933,0.4557189,-0.19906598
726.9509,263.64893,-0.19677615,428.1314,-0.0045585735,78.72128,3.4864202,3.6171649,25.986448,94.664505,0.00857366,0.01958603,-0.18838303,-0.16608877,-0.027394436,0.0967679,-0.009808493,-0.009012313,-0.056817263,0.025299115,0.019846046,0.027058907,0.0016654271,0.39998055,0.7024928,-0.11510521,-0.2057189,0.4
726.9509,24.237648,-0.19914699,331.39633,-0.029379528,37.486267,0.33024934,-0.39098144,5.729811,21.936636,0.06611324,0.0072648837,0.33821353,-0.16793853,-0.053543743,-0.034334376,0.056521535,-0.017470056,-0.17956063,-0.006903925,0.03127535,-0.029873773,-0.020803653,-0.20000002,0.7024929,-0.16791935,0.4557189,-0.19999897
609.2344,24.237701,1.8617299,372.27493,0.3175766,38.15404,0.3302838,-0.30382395,5.6573052,-17.965733,0.0630003,-0.032368377,0.33814287,0.2679408,0.017548064,-0.05000274,0.0047824318,0.032880053,0.304433,0.038913712,0.010333404,0.031673763,-0.0036303394,0.39848092,-0.17745887,-0.15150172,0.4557181,-0.20000002
398.46527,269.31445,13.639576,-54.08784,-0.028586846,70.82771,0.33026507,-0.5904417,5.659884,-17.990242,0.015116895,-0.014785827,0.33839133,-0.16792008,0.086530365,0.019116245,-0.029134184,-0.03157064,0.30456147,-0.015609675,-0.009457975,-0.018867116,0.0335993,-0.20000002,-0.1774929,0.2595203,0.4557189,-0.19972357
726.91736,274.15897,-0.20063186,477.03397,0.3310259,78.721855,0.33025244,-0.5926652,5.681749,-17.914494,0.009907573,0.018141553,-0.18139778,0.267534,0.049246337,0.11377542,-0.0024777718,0.023788989,0.30456147,0.0234644,0.009221338,-0.017097997,0.041403793,0.39729744,-0.1774929,0.26442593,0.45396346,-0.19999567
398.4241,274.15173,13.60126,36.622227,-0.029379439,38.127064,0.33077267,-0.5926056,12.628164,-17.990242,0.043507084,0.025951102,0.33839133,0.23137648,0.050401118,0.052196436,-0.037398465,-0.04272961,0.30456105,0.008813706,-0.010302787,-0.012585296,0.051881593,-0.20000002,-0.1774929,0.124045335,0.4557189,0.4
726.9508,24.481384,13.155652,-85.112175,-0.029285979,37.486267,0.33024934,4.404475,5.6573052,-16.956272,0.0052800574,0.0027407731,0.33839113,-0.16785659,-0.016099008,-0.004124962,-0.020765077,-0.015387489,-0.17947213,-0.047156084,0.010758542,-0.039879665,0.0083968835,-0.20000002,0.7024929,0.26596034,0.4557189,-0.19999212
398.4241,274.15768,13.640053,-74.76891,-0.029359084,78.01346,3.4862907,4.2138386,25.98647,-16.944088,-0.010641626,0.020667842,0.3383883,-0.16656613,0.036947746,0.11265595,-0.022030741,-0.022168238,0.29517123,-0.024570812,-0.004636812,-0.010818728,0.036147892,-0.19999862,-0.1774929,0.2642212,0.4557174,0.4
398.4241,274.15903,0.26593184,331.89255,-0.022141006,78.721855,3.4864252,-0.59161115,25.968111,-17.990242,0.063672304,0.028043635,0.22445564,0.26794463,0.030202966,0.12441741,0.01442957,0.015854148,0.2354421,0.046916377,0.036336336,-0.007970612,0.041261565,0.4,-0.1774929,0.2642901,-0.2057189,0.4
398.54626,24.237709,13.623639,-87.83108,-0.029379439,37.5582,3.4864256,4.628269,25.54053,-17.989609,0.009523442,0.026201209,-0.18838881,-0.16793229,-0.059552323,0.07138559,0.03926129,-0.022860881,-0.17956147,-0.040744405,0.0073011317,-0.0039562276,-0.011735884,-0.19999987,0.7024929,0.26776767,0.4557189,0.4
726.9474,24.31826,7.145949,37.939945,-0.029379528,37.486267,0.3305438,-0.15979718,5.6739097,86.99517,0.010755782,0.006678292,0.33839133,-0.1665121,-0.03049469,-0.03359317,-0.009584322,-0.008036681,-0.12377496,-0.008958706,0.023667173,-0.037637394,-0.009557142,-0.19991788,0.7024929,-0.1678413,-0.19406185,0.37016168
726.9509,198.33815,5.9952893,199.87918,0.33102676,37.48916,0.33024934,3.592506,5.6573052,94.66358,-0.044004086,5.0822087e-05,-0.18838863,0.2608981,-0.006726411,-0.06182742,-0.021604665,0.021671927,0.3013163,0.021168185,-0.0057101594,0.021240264,0.01788814,0.39980733,0.7024929,0.26764345,-0.20571515,-0.20000002
724.76935,274.15903,-0.18537259,405.7551,0.33064047,78.383156,0.33025077,-0.5925045,10.424917,93.96767,0.023211565,0.03795823,0.33839133,0.2676552,0.04946806,0.15955776,-0.015577038,-0.017559582,0.30456147,0.00856774,0.0087411115,-0.013987639,0.044717927,0.39999908,-0.1774929,0.25906235,-0.2057189,0.12771362
398.42865,274.04422,13.620254,-10.928156,-0.028923687,78.72174,3.4864256,4.6235642,25.962965,85.04443,-0.02220001,-0.00086453016,-0.18839116,0.24299015,-0.031718027,0.0110638365,-0.011610874,0.022235062,-0.17952128,0.020652037,0.04788275,-0.008992056,0.022069192,0.4,0.00982095,0.2619358,-0.2057189,0.4
726.9509,274.13318,-0.19745421,431.91144,-0.02712838,78.721725,3.3069212,-0.5915208,25.98647,94.60008,-0.033630613,0.032010254,-0.18826129,-0.16793992,0.03081422,0.11949928,-0.04023939,-0.007614455,0.30456105,0.0037782246,-0.0060267067,0.022175714,0.012476493,-0.19985873,0.7024929,-0.16783004,-0.20544356,0.4
710.4785,32.01445,7.2661858,223.08221,-0.005389343,78.720924,3.4864256,4.627807,25.98647,94.66439,-0.03871177,0.014366973,-0.18839036,-0.15974647,-0.04922521,0.147035,0.009828366,0.020494621,-0.17948906,-0.010939778,0.029685857,0.010637256,-0.005944102,0.4,0.7024762,-0.13079417,-0.2057189,0.4
398.42517,97.28654,10.3199625,294.9324,-0.027457546,78.72037,0.33419243,-0.5773573,5.6946874,-17.990242,0.063638456,-0.0008488821,0.33839133,-0.15515375,0.042915292,0.05330331,-0.018784791,-0.028578386,0.30456075,0.006221548,0.013999247,-0.033076588,0.030617515,-0.20000002,-0.1774929,0.2660315,0.4557189,0.3986227
726.95087,24.237648,-0.031018492,406.98367,0.3305889,37.4868,0.33024934,1.2914001,5.657331,77.575035,0.04706248,0.0041405577,0.3382405,0.24275552,-0.017036354,-0.07153562,0.017412385,0.014480685,0.3021619,0.014023385,-0.008707105,0.021005403,-0.011599843,-0.19525155,0.70225734,-0.084662214,0.4557189,-0.20000002
726.9509,24.453995,-0.20063186,475.60608,0.32829002,75.73121,0.33024994,-0.5925939,23.999924,94.66357,0.008359646,0.0063557345,-0.18784817,-0.16794112,0.02513751,0.043320656,0.030653741,0.0020109199,0.30456036,0.023825515,0.009145438,0.04438478,0.0037919867,-0.19998884,0.7024929,-0.16793558,0.4553375,-0.20000002
726.9509,24.237648,12.885177,69.98452,0.088553555,37.486267,0.33024934,4.6062746,5.6573052,-5.8910904,-0.008928,-0.021134794,0.33839133,-0.16793688,-0.029029481,-0.0586475,0.016125692,-0.016543673,-0.08998571,-0.05730887,0.017633798,-0.019185573,-0.01857072,-0.20000002,0.7024929,-0.07035129,0.4557189,-0.20000002
663.0983,24.238304,13.634885,-93.270256,-0.029379528,37.486267,0.33024994,4.3000007,5.6573052,-17.430557,0.014086273,0.011515247,0.33839133,-0.1329453,-0.035672538,-0.075334355,-0.007861094,-0.008146052,-0.17055863,-0.039839648,-0.018123081,-0.03065265,-0.027500022,-0.20000002,0.7024929,-0.16010168,0.45571533,-0.19999751
398.4241,273.87274,13.640057,-107.61245,-0.029379439,37.486267,0.33100012,4.626411,5.659756,92.612114,0.014667798,0.025707755,0.33839133,0.26170468,-0.014498417,-0.07272795,-0.022045322,-0.031454097,-0.16593638,-0.0229938,-0.023485638,-0.03560883,0.016648622,-0.15350991,-0.17657845,0.16710402,-0.2057189,0.3999962
398.65002,266.974,13.640057,-98.70376,-0.027601313,37.486267,0.33024934,3.1576855,5.6573052,19.702461,0.023283469,0.003632805,0.33839133,0.2677993,0.03509034,-0.0816066,-0.036091633,-0.019631516,0.3045614,0.0032594416,-0.038210817,-0.009639238,0.03177687,-0.19995302,-0.17748971,0.0300727,0.11383254,-0.19998488
398.4241,228.52467,13.640057,-111.09441,-0.029379528,37.486267,3.4864256,4.62829,25.986454,-0.7244148,-0.026529912,0.010089432,0.33829966,0.26733753,-0.020767089,-0.04312031,-0.009694024,-0.010650679,-0.17956147,-0.029451221,-0.0060765417,0.016541557,0.03591142,0.3995361,-0.1774929,0.24246186,-0.2054894,0.4
726.9509,24.237648,-0.20063186,478.72507,0.33102676,78.70897,0.33024934,-0.59249496,5.6573052,94.62776,-0.049953107,0.0019050946,-0.18839134,0.26733333,0.0029613876,0.052890986,0.041965265,0.01885395,0.30456108,0.008176374,-0.031197608,0.07594419,-0.009590494,0.39999887,0.7024929,-0.16461349,0.4557186,-0.20000002
398.4241,29.975006,13.639822,-80.53536,-0.029379528,37.488934,3.4864256,4.5035086,25.98647,-16.019772,-0.030630182,0.05418262,0.33839133,-0.16792396,-0.015781738,0.09776255,-0.012713126,-0.031355295,-0.17952697,-0.046024773,-0.030090317,0.021544931,0.004008581,-0.19999608,0.69400734,-0.16794488,-0.20395002,0.4
398.4241,24.239075,13.385258,76.62652,-0.029346045,37.50773,3.4857657,4.5403595,25.98647,15.251961,-0.06805924,0.037826378,-0.18827294,-0.16488782,-0.058789525,0.11620608,0.015184631,-0.026901808,-0.17956147,-0.039783522,-0.031492177,0.028742857,0.004273542,-0.20000002,0.7024929,0.009023483,0.4557189,0.39999938
720.7239,24.26828,13.640042,-100.19723,-0.029379528,37.486267,2.6047816,4.609338,6.103973,-15.523094,0.044949654,-0.008905635,0.32920477,-0.16794474,0.002491106,-0.068280905,-0.016744602,-0.018268676,-0.14825681,-0.035873488,0.012522119,-0.0071827574,-0.004792909,-0.20000002,0.7024929,-0.15349828,0.45571762,0.39998108
398.55182,24.237648,12.102637,367.50812,0.13318072,78.7218,3.484154,1.9850638,5.991348,-17.990215,0.07164563,-0.0102121,-0.07192981,0.22294909,0.013315442,-0.088298246,0.002154894,0.0093581425,0.30451107,0.02656689,-0.0060211783,0.03537336,-0.003016393,-0.15971136,-0.17748727,-0.05826177,0.4557189,-0.19999942
726.9509,24.298187,13.050487,-51.581326,-0.027756136,37.486267,0.33024934,4.2017255,5.6573052,26.832592,0.010035689,-0.0061165905,0.33839113,-0.16788995,0.0128838755,-0.07275571,-0.020822946,0.008256544,0.15654397,-0.027272686,0.029816158,-0.038604148,0.0034232575,-0.20000002,0.7024929,0.117672406,0.4557065,-0.20000002
399.97485,274.15512,13.640057,-105.676445,-0.018017795,78.65254,3.4864256,4.62815,5.6747594,25.379679,-0.024006013,-0.02672141,-0.18838514,-0.15139155,0.025306469,-0.06266089,-0.057981145,0.011260423,0.30450428,0.010442479,0.037649915,0.0021189011,0.040635366,0.39998543,0.69959795,0.2624259,-0.2057189,0.4
726.94824,24.237686,-0.026880022,95.55434,-0.029379528,37.486267,0.33052304,3.985721,25.813448,94.654854,0.024182515,0.018462162,0.33811903,-0.15569712,-0.06559848,0.093123704,0.032658923,-0.0040264158,-0.17956147,0.009282336,0.005547911,-0.00075038633,-0.016588083,-0.19999734,0.7024929,-0.16794227,-0.2057189,0.39999837
523.80786,24.237648,-0.15433526,436.49686,-0.029379528,37.486313,0.33024934,-0.5906038,25.978846,-17.98965,0.06242751,0.006502631,0.33837572,-0.16792066,-0.029850181,-0.0448965,0.027672319,-0.010626161,-0.17508027,0.004138941,-0.010340362,0.029129444,-0.019857027,-0.20000002,0.7024929,-0.16794495,0.4557189,-0.19998556
726.9509,274.15613,5.91217,333.23566,0.33102676,78.721855,0.33025065,-0.5911205,5.6573052,-17.989838,-0.01944096,-0.03751079,0.33047312,0.26792747,0.083520524,0.0055921786,-0.026369605,0.059209898,0.30456147,-0.004848092,0.0045949053,-0.014755492,0.024345204,0.4,-0.1774929,0.26772535,0.4498945,-0.20000002
398.425,274.15237,13.638813,17.308279,0.3309828,78.721855,3.4857578,-0.49239588,5.657332,-17.990242,-0.041342724,-0.029575653,-0.1883835,0.25902376,0.06758002,0.16330202,0.013601587,0.030714951,0.30412525,-0.007735745,-0.0059667984,0.0128028225,0.02582541,0.39989498,-0.1774929,0.26787752,0.45571876,-0.19999903
726.9505,38.042435,5.797029,201.43652,0.3220593,37.48631,3.4600658,4.6280856,25.986376,94.66462,-0.012994981,0.023751874,-0.18726556,0.10439602,-0.04724441,0.0992582,0.009968441,0.005714181,-0.17605823,0.020917239,-0.006747327,0.044471018,-0.0031553016,0.3999785,0.7024929,-0.0012356571,-0.2057189,0.39946255
